No.	T	dL
14026	782.942749	82.20682526
14027	782.8153687	82.20128632
14028	782.7313843	82.16532135
14029	782.6542358	82.17362213
14030	782.407898	82.15148163
14031	782.3554077	82.11273956
14032	782.3059082	82.13488007
14033	782.2349854	82.0767746
14034	782.1152344	82.06293488
14035	782.0161133	82.02696991
14036	782.0257568	82.02973175
14037	781.9906616	82.00206757
14038	781.8962402	81.99098969
14039	781.8212891	81.985466
14040	781.6710205	81.91074371
14041	781.6987305	81.92458344
14042	781.6262817	81.88861847
14043	781.5479736	81.87477875
14044	781.4054565	81.86923981
14045	781.4411011	81.83049774
14046	781.2451172	81.82219696
14047	781.1810913	81.76963043
14048	781.1217651	81.78623199
14049	781.0046387	81.76685333
14050	780.9467773	81.73088837
14051	780.8468018	81.71152496
14052	780.7771606	81.69768524
14053	780.6119385	81.66724396
14054	780.6044312	81.6700058
14055	780.4940796	81.64788055
14056	780.4536743	81.63127899
14057	780.230957	81.58699799
14058	780.2190552	81.57039642
14059	780.1090698	81.54547882
14060	780.0250855	81.5371933
14061	779.9003906	81.50952911
14062	779.8741455	81.49292755
14063	779.7419434	81.50399017
14064	779.6316528	81.45418549
14065	779.597168	81.42650604
14066	779.4923706	81.3822403
14067	779.500061	81.36286163
14068	779.446106	81.34903717
14069	779.3395386	81.34903717
14070	779.1314087	81.3102951
14071	779.092041	81.3102951
14072	778.8823853	81.30475616
14073	778.8369751	81.25771332
14074	778.7121582	81.21620941
14075	778.6040039	81.20238495
14076	778.4799805	81.19408417
14077	778.550293	81.21344757
14078	778.4557495	81.15810394
14079	778.3890381	81.1332016
14080	778.4179688	81.09723663
14081	778.3258057	81.09169769
14082	778.1574097	81.06401825
14083	778.0098267	81.06679535
14084	777.9527588	81.03911591
14085	777.8962402	81.05849457
14086	777.7830811	81.03359222
14087	777.7562256	80.997612
14088	777.6306152	80.97270966
14089	777.5200806	80.96164703
14090	777.5321045	80.93396759
14091	777.2913818	80.93950653
14092	777.2680054	80.89800262
14093	777.1271362	80.88694
14094	777.0319824	80.83989716
14095	776.8804321	80.83159637
14096	776.8701782	80.78177643
14097	776.7617188	80.79839325
14098	776.8432617	80.76241302
14099	776.6967773	80.74304962
14100	776.645874	80.71538544
14101	776.5488281	80.67662811
14102	776.4051514	80.68216705
14103	776.347168	80.67386627
14104	776.2368164	80.61022186
14105	776.1989746	80.62129974
14106	776.1001587	80.60192108
14107	775.9932251	80.58531952
14108	775.8078613	80.53827667
14109	775.6882935	80.55765533
14110	775.5821533	80.52445221
14111	775.4931641	80.51061249
14112	775.4351807	80.46633148
14113	775.3577881	80.47463226
14114	775.3026123	80.45250702
14115	775.34198	80.44974518
14116	775.1455689	80.41930389
14117	775.0854492	80.41100311
14118	774.9155884	80.35565948
14119	774.9581909	80.37226105
14120	774.989502	80.33075714
14121	774.812561	80.33628082
14122	774.6772461	80.30031586
14123	774.545105	80.29477692
14124	774.5125122	80.25881195
14125	774.463501	80.22837067
14126	774.4109497	80.22006989
14127	774.359436	80.20346832
14128	774.2408447	80.18408966
14129	774.1763916	80.1702652
14130	774.0404053	80.12322235
14131	773.9368897	80.11768341
14132	773.8850708	80.09001923
14133	773.8237305	80.09278107
14134	773.7753296	80.07341766
14135	773.6932373	80.0346756
14136	773.5991211	80.0346756
14137	773.4733887	79.99317169
14138	773.3962402	79.99040985
14139	773.2712402	79.95165253
14140	773.1572876	79.94060516
14141	773.1533203	79.93228912
14142	772.9226074	79.93782806
14143	772.9349365	79.89632416
14144	772.8878174	79.8797226
14145	772.8361816	79.83544159
14146	772.7761231	79.82161713
14147	772.6856079	79.79671478
14148	772.5931397	79.78009796
14149	772.5046997	79.76903534
14150	772.2469482	79.77458954
14151	772.1511231	79.75519562
14152	772.1151733	79.744133
14153	772.0412598	79.70262909
14154	771.9955444	79.70262909
14155	771.9589844	79.66664886
14156	771.7650757	79.64452362
14157	771.8270874	79.63069916
14158	771.6834717	79.62792206
14159	771.6494751	79.57810211
14160	771.5253296	79.56703949
14161	771.477478	79.55043793
14162	771.3745728	79.53383636
14163	771.2529297	79.53659821
14164	771.2523804	79.4950943
14165	771.0303345	79.44805145
14166	771.0441895	79.46189117
14167	770.9468384	79.39826202
14168	770.8397217	79.41208649
14169	770.7905273	79.3816452
14170	770.7139282	79.37058258
14171	770.5708008	79.32077789
14172	770.4146118	79.32077789
14173	770.359375	79.29033661
14174	770.3228149	79.27373505
14175	770.1354981	79.25713348
14176	770.1901856	79.23499298
14177	770.0608521	79.2073288
14178	770.0580444	79.17690277
14179	769.8511963	79.15473175
14180	769.8479004	79.16304779
14181	769.8353272	79.11048126
14182	769.7067871	79.0938797
14183	769.5679321	79.08003998
14184	769.4780273	79.05236053
14185	769.3314819	79.03853607
14186	769.2887573	79.05236053
14187	769.2532349	79.04405975
14188	769.1494751	79.00255585
14189	768.9890747	78.97211456
14190	769.0064697	78.98873138
14191	768.8411255	78.96105194
14192	768.7034912	78.9582901
14193	768.6116943	78.89740753
14194	768.5575562	78.88634491
14195	768.5023804	78.86144257
14196	768.4353638	78.82823944
14197	768.3661499	78.82823944
14198	768.2887573	78.80054474
14199	768.232605	78.78395844
14200	768.2316284	78.75075531
14201	768.0706787	78.76181793
14202	768.0666504	78.72309113
14203	768.0363159	78.72307587
14204	767.970459	78.69541168
14205	767.7947388	78.65944672
14206	767.6005859	78.65666962
14207	767.4943848	78.62348175
14208	767.5795898	78.61240387
14209	767.4529419	78.5736618
14210	767.3533936	78.55982208
14211	767.2545776	78.54875946
14212	767.0994263	78.49065399
14213	766.986023	78.51555634
14214	766.8863525	78.44361115
14215	766.8670044	78.44915009
14216	766.8553467	78.42424774
14217	766.7250366	78.41594696
14218	766.572876	78.3965683
14219	766.4212036	78.36612701
14220	766.4031372	78.3744278
14221	766.4163208	78.34952545
14222	766.2254028	78.33016205
14223	766.0966797	78.32462311
14224	766.0177612	78.29695892
14225	765.9804077	78.3052597
14226	765.9519043	78.22499847
14227	765.90625	78.25267792
14228	765.6862183	78.20287323
14229	765.6010742	78.18903351
14230	765.5123291	78.18073273
14231	765.335083	78.1503067
14232	765.2840576	78.1253891
14233	765.1906128	78.09772491
14234	765.0291748	78.07282257
14235	765.0394898	78.06452179
14236	764.9834595	78.03961945
14237	764.942688	78.05068207
14238	764.8290405	78.00087738
14239	764.8256836	78.01195526
14240	764.6934815	77.97045135
14241	764.5888672	77.97597504
14242	764.5396729	77.92063141
14243	764.5639038	77.89296722
14244	764.4121704	77.86806488
14245	764.4094238	77.8597641
14246	764.1699219	77.83208466
14247	764.1318359	77.81826019
14248	763.9501343	77.78504181
14249	763.9016724	77.78504181
14250	763.8312378	77.7490921
14251	763.7507935	77.74907684
14252	763.7805786	77.68543243
14253	763.6884155	77.68267059
14254	763.5110474	77.64946747
14255	763.4807739	77.64392853
14256	763.2324219	77.62178802
14257	763.2686157	77.61902618
14258	763.0123901	77.58582306
14259	763.0004883	77.54431915
14260	762.8902588	77.55261993
14261	762.8308106	77.54708099
14262	762.7614746	77.49173737
14263	762.7233887	77.4751358
14264	762.6298828	77.44747162
14265	762.5494385	77.4529953
14266	762.5238648	77.41149139
14267	762.4129028	77.41426849
14268	762.2583008	77.38382721
14269	762.1592407	77.34784698
14270	762.1239014	77.32848358
14271	761.9381714	77.30634308
14272	761.9151001	77.3201828
14273	761.7994995	77.27867889
14274	761.7767944	77.25653839
14275	761.6484375	77.25653839
14276	761.4516602	77.24823761
14277	761.4516602	77.21503448
14278	761.4640503	77.18735504
14279	761.303894	77.19289398
14280	761.2194214	77.15415192
14281	761.1604614	77.14032745
14282	761.1083984	77.13478851
14283	761.1008301	77.09328461
14284	761.0910645	77.10434723
14285	760.9719238	77.06560516
14286	760.8013306	77.07390594
14287	760.6826172	77.00473785
14288	760.6210327	77.01857758
14289	760.5245361	76.98535919
14290	760.3303833	76.97153473
14291	760.3084106	76.95769501
14292	760.2026978	76.93279266
14293	760.0952148	76.9189682
14294	760.1244507	76.90512848
14295	759.9019165	76.88573456
14296	759.7693481	76.86914825
14297	759.677063	76.83318329
14298	759.6694946	76.86084747
14299	759.6418457	76.83040619
14300	759.614624	76.81934357
14301	759.6069946	76.76676178
14302	759.4550171	76.75569916
14303	759.4100952	76.73355865
14304	759.3073731	76.70589447
14305	759.2255859	76.71695709
14306	759.1513062	76.68929291
14307	758.9748535	76.65608978
14308	758.8883057	76.65331268
14309	758.7710571	76.61734772
14310	758.6414185	76.62010956
14311	758.6094971	76.55646515
14312	758.5259399	76.55924225
14313	758.4747925	76.53156281
14314	758.4677734	76.52880096
14315	758.378479	76.49282074
14316	758.3006592	76.48451996
14317	758.159668	76.46515656
14318	758.0764771	76.43473053
14319	758.0923462	76.40981293
14320	757.9708252	76.4015274
14321	757.8632202	76.39321136
14322	757.7668457	76.36000824
14323	757.6975098	76.33234406
14324	757.578125	76.32404327
14325	757.4517822	76.31850433
14326	757.4379883	76.31850433
14327	757.2893066	76.26039886
14328	757.1346436	76.26869965
14329	757.0665894	76.2410202
14330	757.0379028	76.2188797
14331	756.9477539	76.20505524
14332	756.8789673	76.16909027
14333	756.7207031	76.16077423
14334	756.6270142	76.16353607
14335	756.6901856	76.12204742
14336	756.7220459	76.12480927
14337	756.5859985	76.07498932
14338	756.489563	76.07498932
14339	756.3987427	76.04456329
14340	756.2860107	76.04178619
14341	756.2200317	76.01689911
14342	756.1380615	75.96155548
14343	756.1014404	75.98368073
14344	756.0117798	75.94495392
14345	755.8612671	75.95879364
14346	755.763794	75.90621185
14347	755.6817627	75.87853241
14348	755.5560913	75.86746979
14349	755.5574951	75.84256744
14350	755.5922241	75.83704376
14351	755.4318237	75.80660248
14352	755.2788696	75.79276276
14353	755.1865845	75.75955963
14354	755.0482178	75.74018097
14355	755.019104	75.73465729
14356	754.8822632	75.70697784
14357	754.84552	75.69591522
14358	754.772522	75.67377472
14359	754.5427246	75.63780975
14360	754.5119629	75.58798981
14361	754.4000244	75.59905243
14362	754.382019	75.57416534
14363	754.3555298	75.56308746
14364	754.222229	75.55202484
14365	754.1326294	75.51052094
14366	754.0234985	75.49391937
14367	753.9107056	75.47730255
14368	753.8301392	75.44965363
14369	753.74823	75.45517731
14370	753.6773682	75.38323212
14371	753.6925049	75.3887558
14372	753.5196533	75.37216949
14373	753.4633179	75.36663055
14374	753.3152466	75.32790375
14375	753.2804565	75.30852509
14376	753.2290649	75.2780838
14377	753.2032471	75.28084564
14378	753.1071777	75.2338028
14379	752.9954224	75.20615387
14380	752.8835449	75.18677521
14381	752.7686768	75.16739655
14382	752.753418	75.14803314
14383	752.572876	75.15633392
14384	752.5023193	75.11760712
14385	752.3092651	75.09822845
14386	752.2277832	75.04842377
14387	752.1247559	75.02906036
14388	751.9719238	75.02074432
14389	751.866333	75.01522064
14390	751.7958984	74.99861908
14391	751.868103	74.96816254
14392	751.7492676	74.95987701
14393	751.5770264	74.93219757
14394	751.5415039	74.90453339
14395	751.460083	74.90175629
14396	751.2717896	74.86025238
14397	751.253479	74.88793182
14398	751.1942139	74.85196686
14399	751.1199341	74.83812714
14400	751.0822144	74.79384613
14401	751.1254273	74.79106903
14402	751.0489502	74.74680328
14403	750.9884644	74.73574066
14404	750.8476563	74.71360016
14405	750.7158203	74.66931915
14406	750.6259766	74.68315887
14407	750.5731812	74.68039703
14408	750.4075317	74.65273285
14409	750.3776856	74.63611603
14410	750.1694336	74.57248688
14411	750.2620239	74.5835495
14412	750.1027222	74.55312347
14413	749.9580689	74.53374481
14414	749.9023438	74.53098297
14415	749.8092041	74.52820587
14416	749.5313721	74.50054169
14417	749.5098877	74.46733856
14418	749.3859253	74.46179962
14419	749.3720703	74.4313736
14420	749.1973267	74.4313736
14421	749.0809937	74.41753387
14422	748.9884033	74.39539337
14423	749.0039673	74.37325287
14424	748.8771362	74.35111237
14425	748.7845459	74.30406952
14426	748.8360596	74.30130768
14427	748.6696167	74.26256561
14428	748.6069336	74.27086639
14429	748.4537964	74.25150299
14430	748.4036255	74.24044037
14431	748.3442993	74.2016983
14432	748.2865601	74.21276093
14433	748.2865601	74.16849518
14434	748.2670898	74.16017914
14435	748.2574463	74.13805389
14436	748.1119385	74.11591339
14437	747.9790039	74.09377289
14438	747.8460083	74.07163239
14439	747.8112183	74.04950714
14440	747.7867432	74.0467453
14441	747.7338257	74.01630402
14442	747.7372437	74.00522614
14443	747.4782105	73.97756195
14444	747.319519	73.97480011
14445	747.1918945	73.93605804
14446	747.1766968	73.92775726
14447	747.0735474	73.88347626
14448	747.0435181	73.86133575
14449	746.8317871	73.85305023
14450	746.645874	73.84197235
14451	746.6680908	73.81984711
14452	746.6277466	73.80324554
14453	746.5301514	73.7755661
14454	746.5252686	73.7755661
14455	746.4074707	73.7755661
14456	746.3468018	73.76172638
14457	746.314148	73.69532013
14458	746.2103882	73.70638275
14459	746.0961304	73.662117
14460	746.065918	73.64551544
14461	745.9986572	73.63721466
14462	745.798645	73.61507416
14463	745.7392578	73.57080841
14464	745.7085571	73.55973053
14465	745.6304932	73.54312897
14466	745.5372925	73.53484344
14467	745.4786377	73.49608612
14468	745.3790283	73.49608612
14469	745.3225098	73.45735931
14470	745.2067871	73.47672272
14471	745.0854492	73.41309357
14472	745.0513916	73.41861725
14473	745.0547485	73.3937149
14474	744.9956055	73.35774994
14475	744.8462524	73.36327362
14476	744.7838135	73.33283234
14477	744.671936	73.32176971
14478	744.5907593	73.28578949
14479	744.5117798	73.25258636
14480	744.4071655	73.23322296
14481	744.2405396	73.22768402
14482	744.1219482	73.21108246
14483	744.0913696	73.19171906
14484	744.1102295	73.17234039
14485	743.9206543	73.14745331
14486	743.8346558	73.13361359
14487	743.6945801	73.12253571
14488	743.5725708	73.11425018
14489	743.4491577	73.09210968
14490	743.4022217	73.03676605
14491	743.2991943	73.04506683
14492	743.1951904	73.01462555
14493	743.2243652	72.99250031
14494	743.1169434	72.98142242
14495	743.0102539	72.95098114
14496	743.038208	72.92884064
14497	742.9580689	72.91501617
14498	742.8639526	72.91223907
14499	742.8200073	72.89009857
14500	742.6268311	72.85967255
14501	742.5869141	72.86243439
14502	742.4510498	72.82093048
14503	742.3184204	72.7932663
14504	742.2017212	72.76282501
14505	742.1531372	72.75450897
14506	742.0678711	72.72686005
14507	741.9310913	72.72130585
14508	741.9589233	72.68534088
14509	741.8488159	72.67980194
14510	741.7845459	72.66873932
14511	741.6960449	72.62447357
14512	741.5166626	72.61617279
14513	741.5390625	72.61063385
14514	741.5172119	72.58573151
14515	741.4650269	72.58296967
14516	741.2967529	72.54421234
14517	741.1495972	72.53038788
14518	741.0783081	72.47780609
14519	741.0139771	72.48610687
14520	740.8954468	72.46674347
14521	740.7949219	72.45014191
14522	740.7111206	72.45014191
14523	740.5750732	72.40587616
14524	740.5114746	72.38095856
14525	740.4165039	72.35053253
14526	740.2887573	72.36159515
14527	740.3375855	72.32285309
14528	740.1030884	72.31455231
14529	740.1762695	72.32009125
14530	739.9977417	72.2951889
14531	739.9898682	72.26750946
14532	739.8008423	72.20940399
14533	739.6624756	72.19280243
14534	739.6695557	72.18173981
14535	739.5374146	72.1402359
14536	739.5073853	72.12085724
14537	739.487915	72.08765411
14538	739.3461914	72.09041595
14539	739.2531128	72.06827545
14540	739.1862183	72.07105255
14541	739.142334	72.03507233
14542	739.0856934	72.0046463
14543	738.9934692	72.0074234
14544	738.9997559	71.95207977
14545	738.8920288	71.97420502
14546	738.758667	71.91887665
14547	738.6539917	71.8884201
14548	738.5932007	71.88011932
